self.state_des.x,self.state_est.x,self.state_des.y,self.state_est.y,self.state_des.theta,self.state_est.theta,pho,alpha,beta,desiredV,desiredW-0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,-0.025,-0.0,2018-02-28 18:49:46.583301
-0.5,-0.00376029183311,0.0,0.0,0.0,0.0,0.496239708167,-0.0,0.0,-0.0248119854083,-0.0,2018-02-28 18:49:46.839445
-0.5,-0.0204557396482,0.0,-9.09860544633e-05,0.0,0.0108993966177,0.479544268983,-0.0110891310403,0.000189734422647,-0.0239772134492,-0.00111081044826,2018-02-28 18:49:47.079927
-0.5,-0.0385035966366,0.0,-0.000327052417407,0.0,0.0152591552648,0.461496519251,-0.0159678332962,0.000708678031447,-0.0230748259625,-0.00160387010994,2018-02-28 18:49:47.336046
-0.5,-0.0566256168669,0.0,-0.000633236130506,0.0,0.0185289742501,0.443374835333,-0.0199571932091,0.00142821895905,-0.0221687417667,-0.0020100015105,2018-02-28 18:49:47.576454
-0.5,-0.0745203534739,0.0,-0.00102338159316,0.0,0.0250686122207,0.425480877265,-0.0274738497639,0.00240523754318,-0.0212740438632,-0.00277143735182,2018-02-28 18:49:47.832794
-0.5,-0.0927888564126,0.0,-0.00151133094557,0.0,0.028338431206,0.407213948168,-0.0320498326008,0.00371140139479,-0.0203606974084,-0.00324209727403,2018-02-28 18:49:48.088941
-0.5,-0.110830442123,0.0,-0.00204241874223,0.0,0.0305183105296,0.389174917296,-0.0357664085622,0.00524809803267,-0.0194587458648,-0.00362912183655,2018-02-28 18:49:48.329326
-0.5,-0.129172121533,0.0,-0.00260234965466,0.0,0.0305183105296,0.370837009577,-0.0375358706621,0.0070175601325,-0.0185418504789,-0.00382376266753,2018-02-28 18:49:48.585494
-0.5,-0.147438931308,0.0,-0.00315003098985,0.0,0.0294283708678,0.352575140719,-0.0383628433671,0.00893447249927,-0.0176287570359,-0.0039256290617,2018-02-28 18:49:48.826149
-0.5,-0.165781210113,0.0,-0.0036899702498,0.0,0.0294283708678,0.334239158977,-0.0404685051853,0.0110401343175,-0.0167119579489,-0.0041572518617,2018-02-28 18:49:49.082360
-0.5,-0.184048605977,0.0,-0.00421774154315,0.0,0.028338431206,0.315979544795,-0.04168697503,0.013348543824,-0.0157989772397,-0.00430218294124,2018-02-28 18:49:49.338430
-0.5,-0.201941971219,0.0,-0.00466639736538,0.0,0.0217987932354,0.298094555108,-0.0374535171817,0.0156547239463,-0.0149047277554,-0.00390189895764,2018-02-28 18:49:49.579063
-0.5,-0.219837887866,0.0,-0.00499802829715,0.0,0.0152591552648,0.280206690431,-0.0330970354133,0.0178378801486,-0.0140103345215,-0.00348808234282,2018-02-28 18:49:49.835181
-0.5,-0.237133750813,0.0,-0.00522425856163,0.0,0.0108993966177,0.262918158063,-0.0307709887588,0.0198715921411,-0.0131459079031,-0.00327581479729,2018-02-28 18:49:50.091374
-0.5,-0.254505863105,0.0,-0.00534733522306,0.0,0.00326981898531,0.24555236762,-0.0250483015436,0.0217784825583,-0.012277618381,-0.00272261497994,2018-02-28 18:49:50.331996
-0.5,-0.272104028884,0.0,-0.00534733522306,0.0,-0.00326981898531,0.227958697234,-0.0201898068476,0.0234596258329,-0.0113979348617,-0.00225357694309,2018-02-28 18:49:50.587899
-0.5,-0.289476265004,0.0,-0.00524319318519,0.0,-0.00871951729416,0.210589016977,-0.0161808080845,0.0249003253787,-0.0105294508489,-0.00186708406224,2018-02-28 18:49:50.844202
-0.5,-0.306848067729,0.0,-0.00508224773779,0.0,-0.00980945695593,0.193218783202,-0.0164966498469,0.0263061068028,-0.0096609391601,-0.00191272605272,2018-02-28 18:49:51.084822
-0.5,-0.324445386819,0.0,-0.0049096220566,0.0,-0.00980945695593,0.175623251871,-0.0181496071893,0.0279590641452,-0.00878116259356,-0.00209455136038,2018-02-28 18:49:51.341073
-0.5,-0.342042047383,0.0,-0.00467945735273,0.0,-0.0163490949266,0.158027251182,-0.0132669456873,0.0296160406139,-0.0079013625591,-0.00162285497487,2018-02-28 18:49:51.581441
-0.5,-0.359186370846,0.0,-0.00438044659054,0.0,-0.0185289742501,0.140881746397,-0.0125691121284,0.0310980863785,-0.00704408731984,-0.00156789207663,2018-02-28 18:49:51.837889
-0.5,-0.376556109838,0.0,-0.00406803544656,0.0,-0.0174390345883,0.123510902073,-0.0155035741527,0.032942608741,-0.00617554510363,-0.00187978350268,2018-02-28 18:49:52.093957
-0.5,-0.393701044374,0.0,-0.00380639792143,0.0,-0.0130792759412,0.106367084346,-0.0227138533548,0.0357931292961,-0.0053183542173,-0.00262931662844,2018-02-28 18:49:52.334713
-0.5,-0.410696109705,0.0,-0.00358410209633,0.0,-0.0130792759412,0.0893757831277,-0.0270329701664,0.0401122461077,-0.00446878915638,-0.00310441947772,2018-02-28 18:49:52.590886
-0.5,-0.427315057083,0.0,-0.00335766746233,0.0,-0.014169215603,0.0727624550003,-0.0319927816967,0.0461619972998,-0.00363812275002,-0.00366089814267,2018-02-28 18:49:52.847010
-0.5,-0.443557887156,0.0,-0.00312750389776,0.0,-0.014169215603,0.056528695217,-0.0411850007893,0.0553542163923,-0.00282643476085,-0.00467204224285,2018-02-28 18:49:53.087598
-0.5,-0.460025302044,0.0,-0.00283132190412,0.0,-0.0217987932354,0.0400748407408,-0.0489109738618,0.0707097670972,-0.00200374203704,-0.00559819505715,2018-02-28 18:49:53.343777
-0.5,-0.476036417364,0.0,-0.0023338041069,0.0,-0.0403277674855,0.0240769585777,-0.0567556838297,0.0970834513152,-0.00120384792889,-0.00664640289612,2018-02-28 18:49:53.584315
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:53.840382
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:54.080737
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:54.337188
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:54.577700
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:54.833132
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:55.090049
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:55.330797
-0.5,-0.491432077998,0.0,-0.00151919864253,0.0,-0.0653963797062,0.00870156606324,-0.110092070124,-0.0653963797062,0,6.53963797062e-05,2018-02-28 18:49:55.586417
